Census_Tra,TRACT,UHII,DegHourDay,FIPS,Pop2012_km,FID_,X,Y,x1,y1,Pop_km_2,SymbolID
1867,"224600",5020.09000000000,27.58291208790,"06037224600",5115.51021663000,547,202653.51600000000,-321091.28100000002,26.55100000000,61.97000000000,5115.50000000000,
1868,"224700",4828.64000000000,26.53098901100,"06037224700",7971.84990824000,548,201893.43799999999,-320684.90600000002,26.29800000000,62.10500000000,7971.90000000000,
1869,"226001",6093.57000000000,33.48115384620,"06037226001",2069.59834431000,549,204598.85900000000,-320796.12500000000,27.20000000000,62.06800000000,2069.60000000000,
1870,"226002",6591.14000000000,36.21505494510,"06037226002",634.79205814100,550,204804.32800000001,-319900.78100000002,27.26800000000,62.36600000000,634.80000000000,
1871,"226410",5521.77000000000,30.33939560440,"06037226410",12437.40667450000,551,203508.42199999999,-320858.21899999998,26.83600000000,62.04700000000,12437.40000000000,
1872,"226420",5657.36000000000,31.08439560440,"06037226420",12297.97371260000,552,203989.75000000000,-321102.53100000002,26.99700000000,61.96600000000,12298.00000000000,
1873,"226700",5231.53000000000,28.74467032970,"06037226700",8420.27936765000,553,203543.71900000001,-321606.62500000000,26.84800000000,61.79800000000,8420.30000000000,
1874,"227010",5987.54000000000,32.89857142860,"06037227010",8730.08366651000,554,204923.21900000001,-321443.15600000002,27.30800000000,61.85200000000,8730.10000000000,
1875,"227020",5631.26000000000,30.94098901100,"06037227020",9021.68638064000,555,204475.79699999999,-321754.65600000002,27.15900000000,61.74800000000,9021.70000000000,
1876,"228100",5748.68000000000,31.58615384620,"06037228100",5133.41667078000,556,205218.78099999999,-322409.81300000002,27.40600000000,61.53000000000,5133.40000000000,
1877,"228210",5334.66000000000,29.31131868130,"06037228210",10547.73117210000,557,204351.32800000001,-322341.75000000000,27.11700000000,61.55300000000,10547.70000000000,
1878,"228220",5289.65000000000,29.06401098900,"06037228220",12335.66937460000,558,204560.90599999999,-322813.71899999998,27.18700000000,61.39500000000,12335.70000000000,
1879,"228310",4966.04000000000,27.28593406590,"06037228310",8309.16449058000,559,203535.14100000000,-322262.15600000002,26.84500000000,61.57900000000,8309.20000000000,
1880,"228320",4784.23000000000,26.28697802200,"06037228320",10010.65997870000,560,203434.29699999999,-322650.78100000002,26.81100000000,61.45000000000,10010.70000000000,
1881,"228410",4770.08000000000,26.20923076920,"06037228410",12394.38766930000,561,202918.71900000001,-322018.50000000000,26.64000000000,61.66000000000,12394.40000000000,
1882,"228420",4443.26000000000,24.41351648350,"06037228420",11960.18582380000,562,202683.21900000001,-322623.18800000002,26.56100000000,61.45900000000,11960.20000000000,
1883,"228500",4430.75000000000,24.34478021980,"06037228500",12631.28624620000,563,202954.84400000001,-323137.15600000002,26.65200000000,61.28800000000,12631.30000000000,
1884,"228600",4791.08000000000,26.32461538460,"06037228600",10045.27584120000,564,203699.62500000000,-323094.71899999998,26.90000000000,61.30200000000,10045.30000000000,
1885,"228710",4965.64000000000,27.28373626370,"06037228710",11468.98566760000,565,204311.21900000001,-323550.75000000000,27.10400000000,61.15000000000,11469.00000000000,
1886,"228720",5164.13000000000,28.37434065930,"06037228720",11926.12451980000,566,204707.09400000001,-323540.09399999998,27.23600000000,61.15300000000,11926.10000000000,
1887,"228800",5474.60000000000,30.08021978020,"06037228800",6741.84689609000,567,205314.59400000001,-323533.34399999998,27.43800000000,61.15600000000,6741.80000000000,
1888,"228900",5288.18000000000,29.05593406590,"06037228900",6615.16362297000,568,205360.95300000001,-324315.93800000002,27.45400000000,60.89500000000,6615.20000000000,
1889,"229100",4867.61000000000,26.74510989010,"06037229100",10272.32146510000,569,204529.64100000000,-324329.90600000002,27.17700000000,60.89000000000,10272.30000000000,
1890,"229200",4643.88000000000,25.51582417580,"06037229200",10223.68263100000,570,203720.42199999999,-323686.46899999998,26.90700000000,61.10500000000,10223.70000000000,
1891,"229300",4257.59000000000,23.39335164840,"06037229300",11522.07640920000,571,202916.71900000001,-323730.46899999998,26.63900000000,61.09000000000,11522.10000000000,
1892,"229410",4108.78000000000,22.57571428570,"06037229410",6472.96759701000,572,202944.37500000000,-324365.90600000002,26.64800000000,60.87800000000,6473.00000000000,
1893,"229420",4489.20000000000,24.66593406590,"06037229420",8254.86729959000,573,203738.70300000001,-324312.37500000000,26.91300000000,60.89600000000,8254.90000000000,
1894,"231100",4508.81000000000,24.77368131870,"06037231100",3814.39376760000,574,202241.81299999999,-321877.37500000000,26.41400000000,61.70800000000,3814.40000000000,
1895,"231210",3587.91000000000,19.71379120880,"06037231210",11850.07059310000,575,200287.56299999999,-322003.53100000002,25.76300000000,61.66500000000,11850.10000000000,
1896,"231220",3928.82000000000,21.58692307690,"06037231220",4084.76540341000,576,201072.35900000000,-321979.96899999998,26.02400000000,61.67300000000,4084.80000000000,
1897,"231300",3345.70000000000,18.38296703300,"06037231300",8500.22815049000,577,199695.64100000000,-322021.53100000002,25.56500000000,61.65900000000,8500.20000000000,
1898,"231400",3038.27000000000,16.69379120880,"06037231400",7481.53364661000,578,198926.45300000001,-322039.21899999998,25.30900000000,61.65400000000,7481.50000000000,
1899,"231500",2872.33000000000,15.78203296700,"06037231500",5248.39807796000,579,199145.53099999999,-322827.50000000000,25.38200000000,61.39100000000,5248.40000000000,
1900,"231600",3335.99000000000,18.32961538460,"06037231600",7760.59363455000,580,200309.26600000000,-322796.71899999998,25.77000000000,61.40100000000,7760.60000000000,
1901,"231710",3673.12000000000,20.18197802200,"06037231710",14983.76086170000,581,201097.60900000000,-322770.65600000002,26.03300000000,61.41000000000,14983.80000000000,
1902,"231720",3892.09000000000,21.38510989010,"06037231720",10721.66687550000,582,201576.25000000000,-322742.46899999998,26.19200000000,61.41900000000,10721.70000000000,
1903,"231800",4176.28000000000,22.94659340660,"06037231800",10260.22690640000,583,202177.29699999999,-322727.00000000000,26.39200000000,61.42400000000,10260.20000000000,
1904,"231900",3974.56000000000,21.83824175820,"06037231900",10955.39949570000,584,202213.51600000000,-323566.18800000002,26.40500000000,61.14500000000,10955.40000000000,
1905,"232110",3462.97000000000,19.02730769230,"06037232110",8563.94135318000,585,201124.92199999999,-323624.59399999998,26.04200000000,61.12500000000,8563.90000000000,
1906,"232120",3688.23000000000,20.26500000000,"06037232120",10542.33024490000,586,201613.92199999999,-323589.46899999998,26.20500000000,61.13700000000,10542.30000000000,
1907,"232200",3190.94000000000,17.53263736260,"06037232200",5964.38540709000,587,200340.04699999999,-323402.43800000002,25.78000000000,61.19900000000,5964.40000000000,
1908,"232300",3066.72000000000,16.85010989010,"06037232300",6320.46540850000,588,200325.07800000001,-323872.75000000000,25.77500000000,61.04200000000,6320.50000000000,
1909,"232400",2662.56000000000,14.62945054950,"06037232400",6714.43305723000,589,199168.60900000000,-323689.50000000000,25.39000000000,61.10400000000,6714.40000000000,
1910,"232500",2483.03000000000,13.64302197800,"06037232500",6185.73601693000,590,199191.87500000000,-324486.40600000002,25.39700000000,60.83800000000,6185.70000000000,
1911,"232600",2941.19000000000,16.16038461540,"06037232600",8103.58933623000,591,200358.12500000000,-324453.56300000002,25.78600000000,60.84900000000,8103.60000000000,
1912,"232700",3419.85000000000,18.79038461540,"06037232700",8435.40684467000,592,201461.60900000000,-324395.90600000002,26.15400000000,60.86800000000,8435.40000000000,
1913,"232800",3789.75000000000,20.82280219780,"06037232800",9147.04892052000,593,202249.26600000000,-324366.96899999998,26.41600000000,60.87800000000,9147.00000000000,
1914,"234000",2649.79000000000,14.55928571430,"06037234000",4551.77969518000,594,198161.75000000000,-322330.18800000002,25.05400000000,61.55700000000,4551.80000000000,
1915,"234200",2503.02000000000,13.75285714290,"06037234200",2938.17975073000,595,197269.28099999999,-321882.00000000000,24.75600000000,61.70600000000,2938.20000000000,
1916,"234300",2267.66000000000,12.45967032970,"06037234300",4932.45098299000,596,197499.54699999999,-322860.28100000002,24.83300000000,61.38000000000,4932.50000000000,
1917,"234501",2146.51000000000,11.79401098900,"06037234501",3743.71722292000,597,197941.00000000000,-323930.21899999998,24.98000000000,61.02300000000,3743.70000000000,
1918,"234502",2257.34000000000,12.40296703300,"06037234502",5075.64343659000,598,197921.59400000001,-323451.90600000002,24.97400000000,61.18300000000,5075.60000000000,
1919,"234600",1919.05000000000,10.54423076920,"06037234600",3965.70781373000,599,197665.21900000001,-324516.53100000002,24.88800000000,60.82800000000,3965.70000000000,
1920,"234700",1806.03000000000,9.92324175824,"06037234700",5451.56810788000,600,197671.81299999999,-325059.12500000000,24.89100000000,60.64700000000,5451.60000000000,
1921,"234800",1865.02000000000,10.24736263740,"06037234800",5302.20136191000,601,198197.60900000000,-325635.71899999998,25.06600000000,60.45500000000,5302.20000000000,
1922,"234901",1665.53000000000,9.15126373626,"06037234901",9084.79635894000,602,197598.64100000000,-325655.00000000000,24.86600000000,60.44800000000,9084.80000000000,
1923,"234902",1526.61000000000,8.38796703297,"06037234902",9441.31363130000,603,197103.62500000000,-325618.34399999998,24.70100000000,60.46100000000,9441.30000000000,
1924,"235100",1269.85000000000,6.97719780220,"06037235100",3846.50986634000,604,195992.35900000000,-325325.21899999998,24.33100000000,60.55800000000,3846.50000000000,
1925,"235201",1724.52000000000,9.47538461538,"06037235201",4368.24759418000,605,198216.78099999999,-326429.68800000002,25.07200000000,60.19000000000,4368.20000000000,
1926,"235202",1471.28000000000,8.08395604396,"06037235202",5403.31676934000,606,197471.35900000000,-326611.28100000002,24.82400000000,60.13000000000,5403.30000000000,
1927,"236000",1417.56000000000,7.78879120879,"06037236000",1053.55095973000,607,194180.37500000000,-322551.25000000000,23.72700000000,61.48300000000,1053.60000000000,
1928,"236100",2102.87000000000,11.55423076920,"06037236100",4897.16026900000,608,196457.15599999999,-322315.28100000002,24.48600000000,61.56200000000,4897.20000000000,
1929,"236202",1907.91000000000,10.48302197800,"06037236202",14353.40559260000,609,195271.82800000001,-321869.25000000000,24.09100000000,61.71000000000,14353.40000000000,
1930,"236203",2129.64000000000,11.70131868130,"06037236203",10363.37515300000,610,195839.71900000001,-321694.09399999998,24.28000000000,61.76900000000,10363.40000000000,
1931,"236204",1925.42000000000,10.57923076920,"06037236204",13827.63173600000,611,195634.15599999999,-322110.25000000000,24.21100000000,61.63000000000,13827.60000000000,
1932,"236400",1622.16000000000,8.91296703297,"06037236400",3179.59895705000,612,195465.43799999999,-322991.50000000000,24.15500000000,61.33600000000,3179.60000000000,
1933,"237101",3035.55000000000,16.67884615380,"06037237101",6154.47146195000,613,200979.98400000000,-325143.56300000002,25.99300000000,60.61900000000,6154.50000000000,
1934,"237102",3347.91000000000,18.39510989010,"06037237102",7233.99567857000,614,201678.14100000000,-325109.12500000000,26.22600000000,60.63000000000,7234.00000000000,
1935,"237201",2749.19000000000,15.10543956040,"06037237201",8130.24028323000,615,200276.07800000001,-325151.56300000002,25.75900000000,60.61600000000,8130.20000000000,
1936,"237202",2359.82000000000,12.96604395600,"06037237202",4030.70056949000,616,199272.01600000000,-325195.15600000002,25.42400000000,60.60200000000,4030.70000000000,
1937,"237300",2165.02000000000,11.89571428570,"06037237300",5517.52180083000,617,199210.26600000000,-325994.50000000000,25.40300000000,60.33500000000,5517.50000000000,
1938,"237401",2732.84000000000,15.01560439560,"06037237401",7286.87495617000,618,200688.29699999999,-325935.09399999998,25.89600000000,60.35500000000,7286.90000000000,
1939,"237402",2503.31000000000,13.75445054950,"06037237402",7005.70111153000,619,200095.93799999999,-325951.00000000000,25.69900000000,60.35000000000,7005.70000000000,
1940,"237500",2938.65000000000,16.14642857140,"06037237500",8406.75975581000,620,201188.70300000001,-325938.03100000002,26.06300000000,60.35400000000,8406.80000000000,
1941,"237600",3163.61000000000,17.38247252750,"06037237600",8437.19824775000,621,201682.95300000001,-325901.78100000002,26.22800000000,60.36600000000,8437.20000000000,
1942,"237710",2928.87000000000,16.09269230770,"06037237710",9188.59112271000,622,201495.82800000001,-326542.81300000002,26.16500000000,60.15200000000,9188.60000000000,
1943,"237720",2847.49000000000,15.64554945050,"06037237720",9973.48336534000,623,201501.84400000001,-326916.03100000002,26.16700000000,60.02800000000,9973.50000000000,
1944,"237800",2442.56000000000,13.42065934070,"06037237800",4644.58816254000,624,200410.03099999999,-326761.53100000002,25.80300000000,60.07900000000,4644.60000000000,
1945,"237900",2009.48000000000,11.04109890110,"06037237900",3795.11972016000,625,199221.45300000001,-326798.34399999998,25.40700000000,60.06700000000,3795.10000000000,
1946,"238000",1627.10000000000,8.94010989011,"06037238000",3641.58859578000,626,199425.00000000000,-329377.15600000002,25.47500000000,59.20800000000,3641.60000000000,
1947,"238100",1871.52000000000,10.28307692310,"06037238100",4770.61542990000,627,199243.35900000000,-327596.28100000002,25.41400000000,59.80100000000,4770.60000000000,
1948,"238200",2289.80000000000,12.58131868130,"06037238200",5378.46616439000,628,200443.93799999999,-327577.40600000002,25.81500000000,59.80800000000,5378.50000000000,
1949,"238310",2776.17000000000,15.25368131870,"06037238310",12573.96788250000,629,201515.85900000000,-327270.25000000000,26.17200000000,59.91000000000,12574.00000000000,
1950,"238320",2691.38000000000,14.78780219780,"06037238320",8909.51840549000,630,201526.51600000000,-327693.53100000002,26.17600000000,59.76900000000,8909.50000000000,
1951,"238400",1817.05000000000,9.98379120879,"06037238400",3485.33913607000,631,199464.92199999999,-328385.81300000002,25.48800000000,59.53800000000,3485.30000000000,
1952,"239201",3629.33000000000,19.94137362640,"06037239201",8264.83187251000,632,202274.70300000001,-325090.75000000000,26.42500000000,60.63600000000,8264.80000000000,
1953,"239202",4132.11000000000,22.70390109890,"06037239202",3843.32451272000,633,203380.26600000000,-325069.87500000000,26.79300000000,60.64300000000,3843.30000000000,
1954,"239310",3443.29000000000,18.91917582420,"06037239310",7945.47730386000,634,202280.45300000001,-325883.96899999998,26.42700000000,60.37200000000,7945.50000000000,
1955,"239320",3673.41000000000,20.18357142860,"06037239320",10079.15012000000,635,202788.20300000001,-325865.50000000000,26.59600000000,60.37800000000,10079.20000000000,
1956,"239330",4022.34000000000,22.10076923080,"06037239330",3116.61716481000,636,203574.67199999999,-325862.00000000000,26.85800000000,60.37900000000,3116.60000000000,
1957,"239501",3887.13000000000,21.35785714290,"06037239501",7629.30936765000,637,203610.07800000001,-326452.75000000000,26.87000000000,60.18200000000,7629.30000000000,
1958,"239502",3786.77000000000,20.80642857140,"06037239502",6886.14151902000,638,203607.26600000000,-326852.03100000002,26.86900000000,60.04900000000,6886.10000000000,
1959,"239601",3390.41000000000,18.62862637360,"06037239601",9696.84168404000,639,202480.75000000000,-326500.09399999998,26.49400000000,60.16700000000,9696.80000000000,
1960,"239602",3324.08000000000,18.26417582420,"06037239602",9379.75136875000,640,202527.35900000000,-326869.03100000002,26.50900000000,60.04400000000,9379.80000000000,
1961,"239701",3230.39000000000,17.74939560440,"06037239701",10760.32125730000,641,202505.21900000001,-327237.06300000002,26.50200000000,59.92100000000,10760.30000000000,
1962,"239702",3148.78000000000,17.30098901100,"06037239702",8503.64299761000,642,202540.40599999999,-327661.28100000002,26.51300000000,59.78000000000,8503.60000000000,
1963,"239801",3708.27000000000,20.37510989010,"06037239801",9675.17109970000,643,203626.34400000001,-327209.21899999998,26.87500000000,59.93000000000,9675.20000000000,
1964,"239802",3618.92000000000,19.88417582420,"06037239802",8428.48556598000,644,203636.51600000000,-327607.09399999998,26.87900000000,59.79800000000,8428.50000000000,
1965,"240010",3487.22000000000,19.16054945050,"06037240010",6286.86001471000,645,203573.85900000000,-328055.25000000000,26.85800000000,59.64800000000,6286.90000000000,
1966,"240020",3388.26000000000,18.61681318680,"06037240020",7267.10361403000,646,203577.62500000000,-328499.53100000002,26.85900000000,59.50000000000,7267.10000000000,
1967,"240200",2967.34000000000,16.30406593410,"06037240200",7296.07966139000,647,202456.89100000000,-328339.46899999998,26.48600000000,59.55400000000,7296.10000000000,
1968,"240300",2570.93000000000,14.12598901100,"06037240300",7239.47941829000,648,201546.64100000000,-328319.15600000002,26.18200000000,59.56000000000,7239.50000000000,
1969,"240401",2440.18000000000,13.40758241760,"06037240401",8417.47436390000,649,201606.73400000000,-329028.56300000002,26.20200000000,59.32400000000,8417.50000000000,
1970,"240402",2333.48000000000,12.82131868130,"06037240402",6597.07028526000,650,201643.62500000000,-329599.37500000000,26.21500000000,59.13400000000,6597.10000000000,
1971,"240500",2764.73000000000,15.19082417580,"06037240500",7123.40631845000,651,202528.04699999999,-329330.43800000002,26.50900000000,59.22300000000,7123.40000000000,
1972,"240600",3025.10000000000,16.62142857140,"06037240600",7514.61057493000,652,203186.70300000001,-329309.31300000002,26.72900000000,59.23000000000,7514.60000000000,
1973,"240700",3379.42000000000,18.56824175820,"06037240700",5368.17876344000,653,204004.84400000001,-329279.15600000002,27.00200000000,59.24000000000,5368.20000000000,
1974,"240800",3133.45000000000,17.21675824180,"06037240800",7056.53550399000,654,203872.65599999999,-330072.28100000002,26.95800000000,58.97600000000,7056.50000000000,
1975,"240900",2963.03000000000,16.28038461540,"06037240900",5729.29546610000,655,203783.26600000000,-330656.15600000002,26.92800000000,58.78100000000,5729.30000000000,
1976,"241001",2686.33000000000,14.76005494510,"06037241001",5045.91876204000,656,203403.35900000000,-331233.37500000000,26.80100000000,58.58900000000,5045.90000000000,
1977,"241002",2799.69000000000,15.38291208790,"06037241002",4832.24434229000,657,203890.18799999999,-331672.81300000002,26.96300000000,58.44200000000,4832.20000000000,
1978,"241110",2661.30000000000,14.62252747250,"06037241110",6543.30524693000,658,202919.73400000000,-330459.59399999998,26.64000000000,58.84700000000,6543.30000000000,
1979,"241120",2483.16000000000,13.64373626370,"06037241120",7089.91094813000,659,202454.26600000000,-330475.59399999998,26.48500000000,58.84100000000,7089.90000000000,
1980,"241201",2222.85000000000,12.21346153850,"06037241201",6052.35020676000,660,201622.29699999999,-330087.12500000000,26.20700000000,58.97100000000,6052.40000000000,
1981,"241202",2092.18000000000,11.49549450550,"06037241202",4398.07649341000,661,201653.42199999999,-330829.56300000002,26.21800000000,58.72300000000,4398.10000000000,
1982,"241300",1946.95000000000,10.69752747250,"06037241300",4705.55987261000,662,201626.57800000001,-331629.81300000002,26.20900000000,58.45700000000,4705.60000000000,
1983,"241400",2314.05000000000,12.71456043960,"06037241400",6015.35285467000,663,202607.29699999999,-331667.84399999998,26.53600000000,58.44400000000,6015.40000000000,
1984,"242000",3577.19000000000,19.65489010990,"06037242000",6197.43814591000,664,204866.04699999999,-330102.21899999998,27.28900000000,58.96600000000,6197.40000000000,
1985,"242100",4411.15000000000,24.23708791210,"06037242100",10210.93577320000,665,206358.03099999999,-329390.09399999998,27.78600000000,59.20300000000,10210.90000000000,
1986,"242200",4283.32000000000,23.53472527470,"06037242200",8216.25908652000,666,205841.60900000000,-329049.06300000002,27.61400000000,59.31700000000,8216.30000000000,
1987,"242300",3990.61000000000,21.92642857140,"06037242300",7784.35317616000,667,205210.23400000000,-329081.96899999998,27.40300000000,59.30600000000,7784.40000000000,
1988,"242600",3411.94000000000,18.74692307690,"06037242600",9927.79580677000,668,204885.32800000001,-330856.25000000000,27.29500000000,58.71500000000,9927.80000000000,
1989,"242700",3842.70000000000,21.11373626370,"06037242700",5625.10602029000,669,205564.40599999999,-330402.87500000000,27.52100000000,58.86600000000,5625.10000000000,
1990,"243000",4256.78000000000,23.38890109890,"06037243000",10121.41496730000,670,206368.54699999999,-330034.53100000002,27.79000000000,58.98800000000,10121.40000000000,
1991,"243100",4037.42000000000,22.18362637360,"06037243100",9105.46792216000,671,206261.68799999999,-330769.37500000000,27.75400000000,58.74400000000,9105.50000000000,
1998,"262302",8110.66000000000,44.56406593410,"06037262302",939.94333889700,678,183855.84400000001,-315780.59399999998,20.28500000000,63.74000000000,939.90000000000,
1999,"262303",5965.97000000000,32.78005494510,"06037262303",1312.82673628000,679,182979.29699999999,-316832.28100000002,19.99300000000,63.38900000000,1312.80000000000,
2001,"262501",2389.52000000000,13.12923076920,"06037262501",2153.95177873000,681,179949.93799999999,-318594.71899999998,18.98300000000,62.80200000000,2154.00000000000,
2004,"262704",1450.66000000000,7.97065934066,"06037262704",1887.04492133000,682,178198.37500000000,-319521.50000000000,18.39900000000,62.49300000000,1887.00000000000,
2005,"262706",992.14000000000,5.45131868132,"06037262706",1554.74318998000,683,179500.25000000000,-320003.21899999998,18.83300000000,62.33200000000,1554.70000000000,
2006,"262802",1353.91000000000,7.43906593407,"06037262802",1162.59447752000,684,181117.96900000001,-319443.06300000002,19.37300000000,62.51900000000,1162.60000000000,
2007,"264000",2678.40000000000,14.71648351650,"06037264000",1908.25844468000,685,183492.45300000001,-318071.75000000000,20.16400000000,62.97600000000,1908.30000000000,
2008,"264102",3386.75000000000,18.60851648350,"06037264102",7449.73818868000,686,184583.76600000000,-317500.09399999998,20.52800000000,63.16700000000,7449.70000000000,
2009,"264103",2609.91000000000,14.34016483520,"06037264103",10657.01987160000,687,184878.37500000000,-317988.03100000002,20.62600000000,63.00400000000,10657.00000000000,
2010,"264301",2107.53000000000,11.57983516480,"06037264301",11439.85699700000,688,185064.45300000001,-318420.06300000002,20.68800000000,62.86000000000,11439.90000000000,
2011,"264302",1697.08000000000,9.32461538462,"06037264302",3476.14583069000,689,183932.06299999999,-318863.78100000002,20.31100000000,62.71200000000,3476.10000000000,
2012,"265100",5280.13000000000,29.01170329670,"06037265100",1061.48952284000,690,188220.75000000000,-315859.93800000002,21.74000000000,63.71300000000,1061.50000000000,
2013,"265201",4147.42000000000,22.78802197800,"06037265201",6161.19397778000,691,187555.98400000000,-316628.87500000000,21.51900000000,63.45700000000,6161.20000000000,
2014,"265202",3477.04000000000,19.10461538460,"06037265202",6336.62491296000,692,187137.01600000000,-317179.50000000000,21.37900000000,63.27300000000,6336.60000000000,
2015,"265301",5182.00000000000,28.47252747250,"06037265301",6049.97779588000,693,186723.12500000000,-316187.06300000002,21.24100000000,63.60400000000,6050.00000000000,
2016,"265303",4633.05000000000,25.45631868130,"06037265303",33767.55401960000,694,186010.42199999999,-316620.21899999998,21.00300000000,63.46000000000,33767.60000000000,
2017,"265304",4662.80000000000,25.61978021980,"06037265304",27371.85606170000,695,186213.85900000000,-316562.90600000002,21.07100000000,63.47900000000,27371.90000000000,
2018,"265305",3696.06000000000,20.30802197800,"06037265305",14330.90512080000,696,186420.90599999999,-317106.43800000002,21.14000000000,63.29800000000,14330.90000000000,
2019,"265410",4926.61000000000,27.06928571430,"06037265410",2879.52604722000,697,185006.56299999999,-316672.06300000002,20.66900000000,63.44300000000,2879.50000000000,
2020,"265420",5566.36000000000,30.58439560440,"06037265420",2571.23142010000,698,185450.79699999999,-316288.56300000002,20.81700000000,63.57000000000,2571.20000000000,
2021,"265510",2786.27000000000,15.30917582420,"06037265510",10803.97638120000,699,187018.89100000000,-317774.50000000000,21.34000000000,63.07500000000,10804.00000000000,
2022,"265520",2256.00000000000,12.39560439560,"06037265520",6116.91677278000,700,187045.28099999999,-318327.93800000002,21.34800000000,62.89100000000,6116.90000000000,
2023,"265601",2754.78000000000,15.13615384620,"06037265601",4947.64130212000,701,187922.73400000000,-317818.28100000002,21.64100000000,63.06100000000,4947.60000000000,
2024,"265602",3236.29000000000,17.78181318680,"06037265602",9643.45043436000,702,187779.84400000001,-317342.90600000002,21.59300000000,63.21900000000,9643.50000000000,
2025,"265700",3584.61000000000,19.69565934070,"06037265700",3890.83233787000,703,188720.76600000000,-316998.37500000000,21.90700000000,63.33400000000,3890.80000000000,
2026,"267100",2504.38000000000,13.76032967030,"06037267100",5838.30617030000,704,188675.39100000000,-318158.00000000000,21.89200000000,62.94700000000,5838.30000000000,
2027,"267200",1837.28000000000,10.09494505490,"06037267200",5204.57403970000,705,187541.87500000000,-318944.68800000002,21.51400000000,62.68500000000,5204.60000000000,
2028,"267300",1677.49000000000,9.21697802198,"06037267300",9001.08286152000,706,186422.26600000000,-319024.87500000000,21.14100000000,62.65800000000,9001.10000000000,
2029,"267402",1366.60000000000,7.50879120879,"06037267402",11439.76056470000,707,184975.67199999999,-319371.75000000000,20.65900000000,62.54300000000,11439.80000000000,
2030,"267403",1813.37000000000,9.96357142857,"06037267403",12327.18270870000,708,185797.62500000000,-318777.21899999998,20.93300000000,62.74100000000,12327.20000000000,
2031,"267404",1627.54000000000,8.94252747253,"06037267404",10516.97750770000,709,185423.68799999999,-318998.56300000002,20.80800000000,62.66700000000,10517.00000000000,
2032,"267501",1369.82000000000,7.52648351648,"06037267501",12486.24640990000,710,185840.28099999999,-319458.68800000002,20.94700000000,62.51400000000,12486.20000000000,
2033,"267502",1112.62000000000,6.11329670330,"06037267502",7828.69636813000,711,185297.01600000000,-319885.56300000002,20.76600000000,62.37100000000,7828.70000000000,
2034,"267600",1016.43000000000,5.58478021978,"06037267600",2108.23941856000,712,186190.50000000000,-320240.68800000002,21.06300000000,62.25300000000,2108.20000000000,
2035,"267700",1329.50000000000,7.30494505495,"06037267700",3941.78632115000,713,186930.45300000001,-319724.87500000000,21.31000000000,62.42500000000,3941.80000000000,
2036,"267800",1532.21000000000,8.41873626374,"06037267800",2718.17389828000,714,188152.45300000001,-319590.78100000002,21.71700000000,62.47000000000,2718.20000000000,
2037,"267901",2931.09000000000,16.10489010990,"06037267901",2268.03196947000,715,189647.71900000001,-317709.21899999998,22.21600000000,63.09700000000,2268.00000000000,
2038,"267902",2158.98000000000,11.86252747250,"06037267902",4607.64757584000,716,189081.00000000000,-318696.68800000002,22.02700000000,62.76800000000,4607.60000000000,
2039,"269000",2041.88000000000,11.21912087910,"06037269000",2384.48641377000,717,190585.21900000001,-319260.00000000000,22.52800000000,62.58000000000,1817.10000000000,
2040,"269100",2870.76000000000,15.77340659340,"06037269100",5599.22716774000,718,191376.29699999999,-318032.56300000002,22.79200000000,62.98900000000,5599.20000000000,
2041,"269300",1797.14000000000,9.87439560440,"06037269300",1817.09344917000,719,189672.98400000000,-319456.93800000002,22.22400000000,62.51400000000,1817.10000000000,
2042,"269500",2278.70000000000,12.52032967030,"06037269500",2982.01362046000,720,191489.17199999999,-319084.84399999998,22.83000000000,62.63800000000,2982.00000000000,
2043,"269601",2447.26000000000,13.44648351650,"06037269601",10437.88806320000,721,192804.35900000000,-319220.15600000002,23.26800000000,62.59300000000,10437.90000000000,
2044,"269602",2430.85000000000,13.35631868130,"06037269602",11705.59827020000,722,192342.42199999999,-319078.00000000000,23.11400000000,62.64100000000,11705.60000000000,
2045,"269700",2014.45000000000,11.06840659340,"06037269700",4771.10373503000,723,192122.03099999999,-319841.21899999998,23.04100000000,62.38600000000,4771.10000000000,
2046,"269800",1626.02000000000,8.93417582418,"06037269800",7463.36681948000,724,191255.54699999999,-320333.68800000002,22.75200000000,62.22200000000,7463.40000000000,
2047,"269903",1025.29000000000,5.63346153846,"06037269903",12605.83834590000,725,190406.84400000001,-321572.28100000002,22.46900000000,61.80900000000,12605.80000000000,
2048,"269904",1201.58000000000,6.60208791209,"06037269904",12103.95424080000,726,189897.42199999999,-320832.56300000002,22.29900000000,62.05600000000,12104.00000000000,
2049,"269905",1122.61000000000,6.16818681319,"06037269905",10650.15989100000,727,190819.71900000001,-321458.09399999998,22.60700000000,61.84700000000,10650.20000000000,
2050,"269906",1218.29000000000,6.69390109890,"06037269906",15373.08660360000,728,190699.79699999999,-321124.21899999998,22.56700000000,61.95900000000,15373.10000000000,
2051,"269907",1287.97000000000,7.07675824176,"06037269907",10360.72677860000,729,190365.67199999999,-320792.93800000002,22.45500000000,62.06900000000,10360.70000000000,
2052,"270100",1427.95000000000,7.84587912088,"06037270100",8112.21696493000,730,191341.40599999999,-320843.18800000002,22.78000000000,62.05200000000,8112.20000000000,
2053,"270200",1978.55000000000,10.87115384620,"06037270200",5142.36814015000,731,192710.60900000000,-320159.25000000000,23.23700000000,62.28000000000,5142.40000000000,
